t_id,c_id,Bank,Card_Type,Transaction_Time,Transaction_Amount_INR,Merchant_Category,Transaction_City,Device_Type,Is_International,Is_Fraud
T21466,C1313,SBI,RuPay,27-03-2026 17:50,35255.51,Food Delivery,Kolkata,Mobile,0,0
T21467,C1477,Bank of Baroda,Visa,30-01-2025 02:13,4564.72,Travel,Kolkata,ATM,0,0
T21468,C1103,Axis,MasterCard,18-06-2025 17:05,37786.51,Ride Sharing,Bhubaneswar,ATM,0,0
T21469,C1212,Bank of Baroda,Visa,02-07-2025 15:46,20610.46,Online Shopping,Bangalore,Mobile,0,0
T21470,C1456,Axis,RuPay,10-02-2026 00:21,5831.22,Ride Sharing,Indore,Desktop,0,0
T21471,C1439,ICICI,RuPay,03-11-2025 08:34,43662.05,Ride Sharing,Kolkata,Mobile,0,0
T21472,C1439,Canara Bank,Visa,15-03-2026 00:08,36296.29,Fuel,Hyderabad,ATM,0,0
T21473,C1124,ICICI,MasterCard,12-10-2025 22:26,28860.02,Food Delivery,Visakhapatnam,POS,0,0
T21474,C1452,HDFC,RuPay,07-08-2025 10:10,33195.42,Grocery,Hyderabad,POS,0,0
T21475,C1180,SBI,MasterCard,09-07-2026 14:22,16473.16,Fuel,Visakhapatnam,Mobile,0,0
T21476,C1357,PNB,MasterCard,24-06-2025 08:48,23984.79,Restaurant,Hyderabad,Desktop,0,0
T21477,C1131,PNB,RuPay,20-06-2025 13:05,3399.49,Food Delivery,Indore,Mobile,0,0
T21478,C1030,Canara Bank,MasterCard,20-06-2025 19:20,45716.49,Ride Sharing,Jaipur,POS,0,0
T21479,C1332,Bank of Baroda,Visa,21-01-2025 06:24,17490.2,Travel,Kolkata,Desktop,0,0
T21480,C1083,Kotak,MasterCard,05-02-2025 05:22,6769.84,Clothing,Hyderabad,POS,0,0
T21481,C1424,ICICI,MasterCard,14-04-2026 15:14,30263.6,Electronics,Nagpur,POS,0,0
T21482,C1268,SBI,RuPay,06-07-2025 09:04,15893.52,Ride Sharing,Mumbai,Desktop,0,0
T21483,C1414,Bank of Baroda,Visa,12-08-2025 22:22,1539.16,Pharmacy,Surat,Mobile,0,0
T21484,C1281,ICICI,MasterCard,12-04-2026 15:43,2539.13,ATM Withdrawal,Mumbai,Mobile,0,0
T21485,C1472,Axis,RuPay,21-01-2025 06:47,20468.51,Electronics,Pune,POS,0,0
T21486,C1028,ICICI,Visa,01-03-2026 08:06,27177.71,Clothing,Chennai,ATM,0,0
T21487,C1383,ICICI,MasterCard,22-04-2025 16:18,44456.2,Grocery,Patna,POS,0,0
T21488,C1443,ICICI,RuPay,26-07-2025 09:08,30260.09,Restaurant,Indore,POS,0,0
T21489,C1002,PNB,RuPay,24-02-2026 13:42,11729.32,ATM Withdrawal,Delhi,Desktop,0,0
T21490,C1350,SBI,Visa,07-05-2026 00:07,10656.75,ATM Withdrawal,Patna,ATM,0,0
T21491,C1060,HDFC,RuPay,05-02-2025 06:41,7076.51,Fuel,Bangalore,POS,0,0
T21492,C1287,Bank of Baroda,RuPay,25-08-2025 05:07,30183.79,Fuel,Ahmedabad,ATM,0,0
T21493,C1143,Axis,RuPay,12-08-2025 14:51,40883.75,Grocery,Jaipur,POS,0,0
T21494,C1333,SBI,MasterCard,08-12-2025 02:33,13823.38,Grocery,Delhi,Desktop,0,0
T21495,C1040,Axis,RuPay,05-07-2026 03:31,46895.76,Electronics,Dubai,Desktop,1,1
T21496,C1125,SBI,Visa,29-01-2025 09:26,15557.61,Travel,Chennai,Desktop,0,0
T21497,C1135,HDFC,RuPay,14-07-2025 00:36,24485.55,Online Shopping,Mumbai,POS,0,0
T21498,C1259,Kotak,MasterCard,11-04-2025 17:39,2283.76,Pharmacy,Bhubaneswar,ATM,0,0
T21499,C1263,Axis,RuPay,21-01-2026 16:37,31006.7,Clothing,Patna,ATM,0,0
T21500,C1049,Bank of Baroda,RuPay,06-04-2025 13:29,8853.52,Fuel,Surat,ATM,0,0
T21501,C1063,Bank of Baroda,RuPay,27-11-2025 18:02,8708.18,Online Shopping,Visakhapatnam,POS,0,0
T21502,C1422,Bank of Baroda,Visa,25-06-2026 13:28,24088.76,Fuel,Kolkata,ATM,0,0
T21503,C1304,PNB,Visa,14-02-2025 03:56,46854.62,Food Delivery,Lucknow,Desktop,0,0
T21504,C1047,SBI,RuPay,31-03-2025 12:05,47816.52,Restaurant,Bangalore,POS,0,0
T21505,C1302,ICICI,MasterCard,01-01-2026 03:38,41661.67,Grocery,Kolkata,POS,0,0
T21506,C1358,Kotak,Visa,14-01-2025 07:35,12713.92,Grocery,Jaipur,Desktop,0,0
T21507,C1048,HDFC,Visa,26-08-2025 05:13,30961.04,ATM Withdrawal,Ahmedabad,POS,0,0
T21508,C1125,Axis,Visa,24-12-2025 13:54,2919.73,Ride Sharing,Hyderabad,Desktop,0,0
T21509,C1310,Kotak,RuPay,18-07-2025 17:33,16319.86,Travel,Chennai,ATM,0,0
T21510,C1228,PNB,Visa,06-04-2025 20:29,25791.67,Entertainment,Hyderabad,Mobile,0,0
T21511,C1326,HDFC,Visa,14-06-2026 12:27,31731.26,Electronics,Kolkata,ATM,0,0
T21512,C1285,Bank of Baroda,MasterCard,11-11-2025 00:13,8361.18,Grocery,Jaipur,Mobile,0,0
T21513,C1155,SBI,MasterCard,03-06-2026 21:36,13626.26,Food Delivery,Kolkata,ATM,0,0
T21514,C1437,Bank of Baroda,RuPay,24-10-2025 16:10,43065.16,Online Shopping,Delhi,Desktop,0,0
T21515,C1125,SBI,MasterCard,09-04-2025 02:05,4449.17,Fuel,Visakhapatnam,ATM,0,0
T21516,C1485,Axis,Visa,23-08-2025 21:55,21803.21,Restaurant,Delhi,POS,0,0
T21517,C1196,Canara Bank,Visa,06-05-2025 04:16,15168.07,Clothing,Jaipur,Desktop,0,0
T21518,C1463,Canara Bank,RuPay,06-01-2026 00:36,2753.93,Pharmacy,Bangalore,ATM,0,0
T21519,C1186,PNB,MasterCard,12-03-2026 10:13,49547.71,Restaurant,Kolkata,ATM,0,0
T21520,C1283,ICICI,RuPay,07-07-2026 16:27,23425.39,Food Delivery,Jaipur,Mobile,0,0
T21521,C1433,Bank of Baroda,MasterCard,10-01-2026 03:33,24429.71,Fuel,Delhi,ATM,0,0
T21522,C1072,SBI,RuPay,27-11-2025 11:53,38639.99,Grocery,Delhi,ATM,0,0
T21523,C1474,PNB,RuPay,11-03-2025 11:55,43321.99,Entertainment,Surat,Mobile,0,0
T21524,C1457,Kotak,Visa,06-09-2025 05:47,39693.5,Restaurant,Chandigarh,ATM,0,0
T21525,C1454,Axis,Visa,12-04-2026 00:06,46494.84,Restaurant,Bhubaneswar,POS,0,0
T21526,C1462,Bank of Baroda,Visa,23-06-2025 08:59,31719.57,Travel,Chennai,ATM,0,0
T21527,C1214,Axis,Visa,28-04-2026 17:57,12028.9,Clothing,Chennai,Mobile,0,0
T21528,C1131,SBI,MasterCard,23-08-2025 10:45,23769.31,Pharmacy,Delhi,POS,0,0
T21529,C1303,PNB,RuPay,06-07-2026 21:46,39874.81,Grocery,Lucknow,Desktop,0,0
T21530,C1169,Bank of Baroda,Visa,24-04-2025 21:08,7198.01,ATM Withdrawal,Hyderabad,POS,0,0
T21531,C1254,Kotak,MasterCard,26-05-2025 09:34,25545.4,Clothing,Delhi,POS,0,0
T21532,C1363,Kotak,MasterCard,16-07-2025 17:35,8043.58,Electronics,Mumbai,POS,0,0
T21533,C1432,Canara Bank,Visa,12-05-2025 01:51,23629.61,Restaurant,Jaipur,POS,0,0
T21534,C1477,Canara Bank,MasterCard,05-05-2025 05:44,1744.47,Online Shopping,Ahmedabad,Mobile,0,0
T21535,C1490,Axis,RuPay,02-11-2025 19:04,22806.8,Online Shopping,Unknown,Desktop,0,1
T21536,C1495,PNB,MasterCard,11-05-2025 10:49,12298.15,Pharmacy,Jaipur,POS,0,0
T21537,C1279,ICICI,RuPay,19-12-2025 04:24,37777.75,Pharmacy,Bhubaneswar,POS,0,0
T21538,C1183,PNB,MasterCard,14-06-2026 04:09,10950.05,Pharmacy,Visakhapatnam,ATM,0,0
T21539,C1414,Bank of Baroda,MasterCard,19-05-2026 18:51,22003.35,Clothing,Nagpur,POS,0,0
T21540,C1140,SBI,MasterCard,10-10-2025 10:05,18861.02,Electronics,Surat,POS,0,0
T21541,C1040,Bank of Baroda,RuPay,07-03-2026 12:40,38771.62,Online Shopping,Jaipur,Mobile,0,0
T21542,C1118,Bank of Baroda,MasterCard,10-11-2025 08:53,13575.57,Ride Sharing,Surat,POS,0,0
T21543,C1387,Kotak,MasterCard,04-08-2025 04:02,78889.96,Electronics,Unknown,POS,0,1
T21544,C1469,Canara Bank,RuPay,18-05-2025 18:59,19356.47,ATM Withdrawal,Kolkata,POS,0,0
T21545,C1341,Kotak,RuPay,02-10-2025 02:19,122270.28,Food Delivery,Unknown,ATM,0,1
T21546,C1131,Kotak,RuPay,23-08-2025 12:51,5164.56,Travel,Lucknow,Mobile,0,0
T21547,C1147,Bank of Baroda,RuPay,26-05-2026 22:40,141563.18,Pharmacy,Dubai,ATM,1,1
T21548,C1128,Axis,RuPay,17-02-2026 08:25,39089.08,Electronics,Hyderabad,POS,0,0
T21549,C1012,Kotak,RuPay,27-03-2025 12:39,10824.25,Restaurant,Patna,Mobile,0,0
T21550,C1267,SBI,MasterCard,06-07-2026 13:53,9947.83,Electronics,Bhubaneswar,Desktop,0,0
T21551,C1458,Canara Bank,RuPay,03-09-2025 17:20,47086.32,Clothing,Ahmedabad,POS,0,0
T21552,C1486,HDFC,MasterCard,05-09-2025 03:15,2421.04,Travel,Lucknow,POS,0,0
T21553,C1284,Axis,RuPay,08-05-2025 04:20,40737.32,Entertainment,Delhi,Mobile,0,0
T21554,C1075,Canara Bank,Visa,08-08-2025 06:35,8968.59,Entertainment,Pune,POS,0,0
T21555,C1076,PNB,Visa,16-03-2026 20:43,8587,Restaurant,Nagpur,ATM,0,0
T21556,C1235,ICICI,Visa,05-10-2025 20:03,66119.38,Food Delivery,International,Desktop,1,1
T21557,C1045,HDFC,MasterCard,23-11-2025 08:31,38093.83,Ride Sharing,Pune,POS,0,0
T21558,C1100,HDFC,RuPay,27-01-2025 01:04,42557.34,Travel,Bhubaneswar,Desktop,0,0
T21559,C1159,ICICI,Visa,05-01-2026 00:54,75610.48,ATM Withdrawal,Unknown,ATM,0,1
T21560,C1495,PNB,Visa,05-09-2025 16:42,34978.02,Restaurant,Pune,POS,0,0
T21561,C1062,Axis,MasterCard,04-01-2026 16:36,5957.73,Clothing,Bangalore,ATM,0,0
T21562,C1296,Kotak,MasterCard,15-12-2025 02:23,46889.68,Online Shopping,Pune,Desktop,0,0
T21563,C1148,HDFC,MasterCard,30-06-2025 04:20,19369.65,Grocery,Kolkata,ATM,0,0
T21564,C1448,Bank of Baroda,MasterCard,25-06-2026 15:22,35422.28,Entertainment,Pune,POS,0,0
T21565,C1220,Bank of Baroda,MasterCard,25-12-2025 16:37,14732.3,Pharmacy,Indore,Desktop,0,0
T21566,C1274,Canara Bank,RuPay,11-06-2025 17:08,24867.31,Pharmacy,Chennai,Mobile,0,0
T21567,C1335,Kotak,Visa,03-06-2025 21:33,8083.26,Grocery,Chennai,Desktop,0,0
T21568,C1065,Axis,Visa,08-03-2025 18:31,43940.4,Entertainment,Bhubaneswar,Desktop,0,0
T21569,C1326,Bank of Baroda,RuPay,01-06-2026 20:33,763.69,Travel,Delhi,POS,0,0
T21570,C1473,SBI,Visa,27-03-2026 20:24,37804.01,Clothing,Surat,POS,0,0
T21571,C1230,Bank of Baroda,RuPay,28-12-2025 04:22,144284.7,Electronics,Unknown,Desktop,0,1
T21572,C1301,Bank of Baroda,RuPay,18-07-2025 03:55,23188.71,ATM Withdrawal,Nagpur,Desktop,0,0
T21573,C1237,SBI,Visa,12-01-2026 03:46,30699.08,Clothing,Kolkata,ATM,0,0
T21574,C1450,Canara Bank,MasterCard,20-02-2026 19:39,32384.49,Online Shopping,Ahmedabad,Desktop,0,0
T21575,C1153,Bank of Baroda,RuPay,12-09-2025 18:43,7939,ATM Withdrawal,Nagpur,Mobile,0,0
T21576,C1010,HDFC,MasterCard,30-06-2025 17:26,18215.43,Food Delivery,Kolkata,POS,0,0
T21577,C1208,SBI,MasterCard,31-01-2026 12:59,38392.77,Entertainment,Chennai,POS,0,0
T21578,C1114,Canara Bank,RuPay,21-10-2025 22:00,16040.26,Online Shopping,Patna,Desktop,0,0
T21579,C1351,PNB,MasterCard,14-04-2025 06:01,10352.98,Travel,Delhi,Desktop,0,0
T21580,C1408,Canara Bank,Visa,02-04-2025 03:04,18210.76,Clothing,Patna,Desktop,0,0
T21581,C1468,PNB,MasterCard,31-05-2025 18:51,1977,Grocery,Nagpur,ATM,0,0
T21582,C1399,Bank of Baroda,Visa,10-03-2026 15:07,29005.11,Travel,Pune,POS,0,0
T21583,C1456,Bank of Baroda,RuPay,14-03-2026 00:01,16482.22,Ride Sharing,Hyderabad,Desktop,0,0
T21584,C1233,ICICI,RuPay,16-02-2025 07:10,25703.92,Fuel,Jaipur,POS,0,0
T21585,C1462,ICICI,Visa,04-06-2025 10:16,27928,Pharmacy,Visakhapatnam,Mobile,0,0
T21586,C1069,PNB,RuPay,23-11-2025 00:39,34856.19,Entertainment,Unknown,POS,0,1
T21587,C1265,PNB,Visa,20-05-2025 15:56,28089.76,Electronics,Nagpur,POS,0,0
T21588,C1404,HDFC,RuPay,12-12-2025 06:06,28631.4,Grocery,Bhubaneswar,ATM,0,0
T21589,C1176,ICICI,RuPay,17-03-2026 17:13,27870.74,Food Delivery,Patna,ATM,0,0
T21590,C1253,Canara Bank,MasterCard,19-10-2025 18:04,20690.34,Grocery,Visakhapatnam,Mobile,0,0
T21591,C1238,Kotak,Visa,30-04-2026 05:44,47118.88,Ride Sharing,Pune,Mobile,0,0
T21592,C1310,ICICI,RuPay,02-11-2025 00:11,16180,Clothing,Surat,ATM,0,0
T21593,C1066,Bank of Baroda,Visa,22-04-2025 02:12,10285.1,Food Delivery,Bangalore,Desktop,0,0
T21594,C1332,ICICI,RuPay,27-07-2025 13:42,38322.4,Travel,Chandigarh,POS,0,0
T21595,C1217,Axis,RuPay,15-03-2026 20:07,36532.52,Travel,Lucknow,ATM,0,0
T21596,C1165,Kotak,RuPay,31-08-2025 18:36,9626.64,ATM Withdrawal,Lucknow,Mobile,0,0
T21597,C1066,Kotak,MasterCard,11-02-2025 12:52,5325.92,Electronics,Lucknow,ATM,0,0
T21598,C1273,Axis,Visa,20-02-2025 15:26,13054.29,Grocery,Jaipur,ATM,0,0
T21599,C1046,Axis,MasterCard,26-03-2025 00:47,42075.11,Grocery,Ahmedabad,ATM,0,0
T21600,C1392,PNB,MasterCard,26-05-2026 10:29,19268.36,Ride Sharing,Visakhapatnam,Desktop,0,0
T21601,C1500,Axis,Visa,03-12-2025 10:09,30181.94,Pharmacy,Hyderabad,POS,0,0
T21602,C1041,SBI,Visa,27-02-2025 19:21,101889.29,Restaurant,Unknown,POS,0,1
T21603,C1354,SBI,Visa,25-07-2025 13:29,3543.61,Grocery,Bhubaneswar,POS,0,0
T21604,C1241,Canara Bank,MasterCard,18-10-2025 16:25,31673.59,Grocery,Bangalore,POS,0,0
T21605,C1065,Kotak,MasterCard,08-01-2025 16:40,126324.03,Ride Sharing,Singapore,POS,1,1
T21606,C1358,Axis,MasterCard,11-02-2026 19:48,37479.39,Restaurant,Surat,Mobile,0,0
T21607,C1037,HDFC,RuPay,05-06-2026 05:26,821.38,Travel,Mumbai,POS,0,0
T21608,C1391,Kotak,RuPay,03-06-2026 12:46,28035.58,Travel,Chandigarh,Desktop,0,0
T21609,C1240,Bank of Baroda,RuPay,09-01-2025 23:43,32746.55,ATM Withdrawal,Indore,Mobile,0,0
T21610,C1125,Canara Bank,RuPay,14-12-2025 22:54,39151.02,Grocery,Surat,ATM,0,0
T21611,C1128,HDFC,Visa,21-07-2025 04:45,14970.92,ATM Withdrawal,Bangalore,ATM,0,0
T21612,C1078,Bank of Baroda,RuPay,22-06-2026 12:46,16601.49,Fuel,Mumbai,Mobile,0,0
T21613,C1290,Bank of Baroda,Visa,23-03-2026 09:15,30590.53,ATM Withdrawal,Indore,ATM,0,0
T21614,C1091,Bank of Baroda,MasterCard,30-06-2026 22:14,6091.44,Restaurant,Surat,Mobile,0,0
T21615,C1489,Axis,Visa,21-11-2025 17:29,45364.37,Electronics,Surat,Desktop,0,0
T21616,C1204,SBI,RuPay,22-01-2026 22:59,31872.57,Clothing,Bhubaneswar,Mobile,0,0
T21617,C1334,PNB,Visa,04-04-2026 10:20,46341.54,Entertainment,Pune,POS,0,0
T21618,C1354,Kotak,RuPay,01-01-2026 17:24,24505.63,Entertainment,Jaipur,Mobile,0,0
T21619,C1118,Axis,MasterCard,03-07-2026 06:08,20675.83,Entertainment,Delhi,POS,0,0
T21620,C1129,ICICI,MasterCard,02-08-2025 08:52,18267.05,Restaurant,Nagpur,Desktop,0,0
T21621,C1445,ICICI,MasterCard,23-05-2025 12:53,57020.94,Pharmacy,Dubai,ATM,1,1
T21622,C1277,Axis,Visa,04-12-2025 18:25,38937.19,Clothing,Kolkata,POS,0,0
T21623,C1120,HDFC,Visa,21-03-2026 05:22,18044.83,Fuel,Chennai,Mobile,0,0
T21624,C1408,ICICI,MasterCard,19-08-2025 21:36,11956.08,Ride Sharing,Kolkata,POS,0,0
T21625,C1159,HDFC,Visa,15-12-2025 05:08,8514.58,Restaurant,Mumbai,POS,0,0
T21626,C1191,Bank of Baroda,RuPay,15-02-2026 08:00,35569.82,Electronics,Chennai,Mobile,0,0
T21627,C1234,ICICI,RuPay,09-12-2025 07:48,5902.52,Restaurant,Delhi,ATM,0,0
T21628,C1323,Axis,RuPay,06-04-2026 01:44,24288.28,Clothing,Chandigarh,Desktop,0,0
T21629,C1376,HDFC,Visa,04-09-2025 23:26,45919.61,ATM Withdrawal,Dubai,POS,1,1
T21630,C1007,Canara Bank,Visa,28-05-2025 23:46,42172.39,Travel,Patna,Mobile,0,0
T21631,C1417,Kotak,RuPay,15-04-2025 00:14,12119.01,Restaurant,Bangalore,Desktop,0,0
T21632,C1486,Bank of Baroda,Visa,09-01-2026 13:36,27823.71,Restaurant,Mumbai,Mobile,0,0
T21633,C1494,PNB,RuPay,19-06-2025 14:33,7727.16,Entertainment,Lucknow,Desktop,0,0
T21634,C1493,Canara Bank,MasterCard,25-01-2026 15:49,3751.07,Ride Sharing,Nagpur,Desktop,0,0
T21635,C1321,HDFC,RuPay,30-10-2025 13:01,18352.09,Entertainment,Delhi,ATM,0,0
T21636,C1168,Bank of Baroda,RuPay,06-08-2025 12:35,2810.23,Entertainment,Visakhapatnam,Desktop,0,0
T21637,C1292,SBI,Visa,18-11-2025 20:50,47658.45,Restaurant,Lucknow,Desktop,0,0
T21638,C1421,ICICI,Visa,06-06-2025 08:38,37295.73,Restaurant,Chennai,POS,0,0
T21639,C1061,Kotak,Visa,22-05-2025 06:52,24283.32,Fuel,Patna,ATM,0,0
T21640,C1253,PNB,MasterCard,29-05-2026 04:00,44025.63,Electronics,Nagpur,Mobile,0,0
T21641,C1476,ICICI,Visa,24-04-2026 04:32,32854.43,Travel,Mumbai,ATM,0,0
T21642,C1178,HDFC,RuPay,08-02-2025 08:23,31476.2,Ride Sharing,Indore,Desktop,0,0
T21643,C1411,HDFC,MasterCard,23-08-2025 07:42,49405.01,Travel,Chandigarh,Mobile,0,0
T21644,C1033,Bank of Baroda,Visa,26-05-2026 09:44,792.69,Food Delivery,Bhubaneswar,ATM,0,0
T21645,C1236,SBI,Visa,21-04-2025 22:01,21531.78,Ride Sharing,Mumbai,Mobile,0,0
T21646,C1127,HDFC,RuPay,30-01-2026 22:43,44123.46,Ride Sharing,Delhi,Desktop,0,0
T21647,C1396,ICICI,MasterCard,19-04-2025 08:08,23958.97,Pharmacy,Mumbai,POS,0,0
T21648,C1273,Axis,MasterCard,10-01-2025 14:48,2673.05,ATM Withdrawal,Nagpur,Desktop,0,0
T21649,C1372,Canara Bank,RuPay,03-12-2025 17:01,2770.64,Travel,Jaipur,Desktop,0,0
T21650,C1383,HDFC,RuPay,23-12-2025 18:02,49472.47,Restaurant,Patna,Mobile,0,0
T21651,C1183,Axis,MasterCard,04-06-2025 00:46,27050.6,Ride Sharing,Bangalore,Desktop,0,0
T21652,C1077,Canara Bank,Visa,21-05-2026 23:07,18465.27,Restaurant,Chandigarh,ATM,0,0
T21653,C1165,PNB,MasterCard,09-07-2025 19:01,41737.83,Online Shopping,Chennai,POS,0,0
T21654,C1046,Axis,RuPay,22-04-2025 03:32,40634.33,Online Shopping,Patna,Mobile,0,0
T21655,C1250,Bank of Baroda,Visa,07-11-2025 08:25,18600.78,Clothing,Ahmedabad,POS,0,0
T21656,C1331,Canara Bank,RuPay,04-06-2026 00:55,86363.29,Electronics,Dubai,Mobile,1,1
T21657,C1424,Kotak,MasterCard,09-02-2026 10:12,27352.47,Food Delivery,Indore,Desktop,0,0
T21658,C1168,Kotak,MasterCard,23-04-2026 06:28,906.54,Food Delivery,Chandigarh,Mobile,0,0
T21659,C1174,SBI,Visa,06-04-2026 04:59,46795.47,Entertainment,Pune,POS,0,0
T21660,C1494,PNB,MasterCard,21-01-2026 14:48,26778.03,Fuel,Chennai,POS,0,0
T21661,C1024,HDFC,Visa,28-02-2025 12:21,32448.23,Entertainment,Indore,Desktop,0,0
T21662,C1239,Axis,Visa,04-04-2025 16:28,40943.32,Online Shopping,Jaipur,ATM,0,0
T21663,C1016,Bank of Baroda,RuPay,15-07-2025 00:41,17458.42,Online Shopping,Mumbai,Desktop,0,0
T21664,C1132,Bank of Baroda,Visa,02-06-2026 21:14,1821.34,Food Delivery,Chennai,Desktop,0,0
T21665,C1469,Canara Bank,RuPay,28-04-2025 20:13,6279.83,Fuel,Jaipur,Desktop,0,0
T21666,C1064,Axis,MasterCard,10-12-2025 11:43,29169.26,Food Delivery,Chandigarh,Mobile,0,0
T21667,C1441,Kotak,MasterCard,20-03-2025 11:25,12311.18,Pharmacy,Surat,Mobile,0,0
T21668,C1314,HDFC,MasterCard,13-01-2025 23:28,3946.54,Restaurant,Bangalore,ATM,0,0
T21669,C1250,HDFC,RuPay,28-04-2026 10:14,12389.91,Ride Sharing,Hyderabad,Mobile,0,0
T21670,C1237,PNB,RuPay,14-01-2026 14:01,35545.76,Clothing,Mumbai,Mobile,0,0
T21671,C1050,Bank of Baroda,Visa,17-02-2025 19:46,42682.12,Online Shopping,Ahmedabad,Desktop,0,0
T21672,C1147,SBI,RuPay,08-06-2026 17:10,37697.64,Travel,Visakhapatnam,POS,0,0
T21673,C1337,HDFC,Visa,28-05-2026 06:08,12438.94,Restaurant,Pune,Mobile,0,0
T21674,C1298,SBI,Visa,15-06-2026 03:10,22166.19,Pharmacy,International,POS,1,1
T21675,C1417,HDFC,Visa,27-02-2025 08:43,144039.9,Food Delivery,Unknown,Desktop,0,1
T21676,C1277,Kotak,MasterCard,15-04-2025 13:01,6510.42,Restaurant,Mumbai,Mobile,0,0
T21677,C1221,Bank of Baroda,MasterCard,10-07-2026 01:49,39092.38,Electronics,Bangalore,Desktop,0,0
T21678,C1122,SBI,MasterCard,02-02-2026 20:38,45903.77,ATM Withdrawal,Patna,ATM,0,0
T21679,C1232,Canara Bank,Visa,04-10-2025 19:10,3185.21,Restaurant,Hyderabad,Mobile,0,0
T21680,C1483,Kotak,RuPay,13-05-2026 13:41,7034.03,Ride Sharing,Mumbai,Desktop,0,0
T21681,C1117,ICICI,MasterCard,19-03-2025 05:16,40351.12,Entertainment,Mumbai,POS,0,0
T21682,C1298,HDFC,MasterCard,21-02-2026 01:00,45678.1,Grocery,Jaipur,Mobile,0,0
T21683,C1283,Axis,Visa,24-02-2026 17:11,28938.1,Grocery,Chandigarh,ATM,0,0
T21684,C1031,Axis,MasterCard,30-12-2025 12:18,23393.68,Grocery,Visakhapatnam,POS,0,0
T21685,C1081,ICICI,MasterCard,25-05-2025 12:28,9468.72,ATM Withdrawal,Nagpur,Desktop,0,0
T21686,C1054,Canara Bank,RuPay,21-02-2025 18:07,31848.52,Travel,Bhubaneswar,ATM,0,0
T21687,C1213,SBI,MasterCard,01-02-2025 16:23,33196.7,Restaurant,Surat,POS,0,0
T21688,C1031,ICICI,Visa,02-04-2026 13:30,16806.31,Ride Sharing,Surat,ATM,0,0
T21689,C1319,Axis,MasterCard,30-08-2025 20:19,28780.61,Pharmacy,Chandigarh,ATM,0,0
T21690,C1342,ICICI,MasterCard,07-06-2026 07:39,42544.51,Ride Sharing,Jaipur,Desktop,0,0
T21691,C1444,ICICI,Visa,22-09-2025 02:29,45725.06,Online Shopping,Visakhapatnam,POS,0,0
T21692,C1248,Kotak,MasterCard,25-01-2025 14:38,42911.99,Food Delivery,Surat,ATM,0,0
T21693,C1294,Bank of Baroda,RuPay,28-05-2025 10:21,3457.54,Clothing,Lucknow,Mobile,0,0
T21694,C1025,Canara Bank,MasterCard,16-01-2025 08:17,21481.26,Online Shopping,Bangalore,Desktop,0,0
T21695,C1263,Bank of Baroda,Visa,15-04-2026 05:33,29860.75,Food Delivery,Pune,POS,0,0
T21696,C1404,Canara Bank,Visa,02-01-2026 13:35,13357.48,Travel,Mumbai,Desktop,0,0
T21697,C1429,Canara Bank,Visa,04-08-2025 14:24,37748.43,Food Delivery,Pune,Desktop,0,0
T21698,C1121,SBI,RuPay,18-03-2026 07:36,29881.67,ATM Withdrawal,Hyderabad,Desktop,0,0
T21699,C1463,Axis,MasterCard,15-07-2025 20:52,30671.45,Grocery,Kolkata,Desktop,0,0
T21700,C1360,Bank of Baroda,Visa,27-11-2025 17:35,22810.02,ATM Withdrawal,Kolkata,ATM,0,0
T21701,C1244,Kotak,Visa,07-08-2025 17:30,7845.86,Entertainment,Mumbai,POS,0,0
T21702,C1306,ICICI,Visa,25-05-2025 03:24,29025.94,Online Shopping,Hyderabad,POS,0,0
T21703,C1059,Canara Bank,RuPay,26-01-2025 04:00,13642.28,Restaurant,Kolkata,Mobile,0,0
T21704,C1343,Axis,MasterCard,21-05-2025 18:26,3656.98,Restaurant,Bangalore,ATM,0,0
T21705,C1024,ICICI,MasterCard,16-06-2026 12:24,30071.52,Online Shopping,Pune,POS,0,0
T21706,C1457,HDFC,RuPay,07-08-2025 19:00,12864.27,Food Delivery,Mumbai,ATM,0,0
T21707,C1138,ICICI,MasterCard,04-06-2026 09:41,35977.21,ATM Withdrawal,Chandigarh,ATM,0,0
T21708,C1004,Axis,RuPay,04-07-2026 18:01,29286.58,Fuel,Kolkata,ATM,0,0
T21709,C1388,SBI,RuPay,28-05-2026 03:53,45814.61,Restaurant,Chandigarh,Mobile,0,0
T21710,C1214,Kotak,RuPay,05-07-2025 20:58,29102.6,Clothing,Mumbai,Desktop,0,0
T21711,C1445,HDFC,Visa,16-04-2026 10:12,31453.97,Grocery,Patna,ATM,0,0
T21712,C1028,SBI,MasterCard,17-06-2026 12:57,28502.3,Ride Sharing,Bhubaneswar,Desktop,0,0
T21713,C1338,Canara Bank,RuPay,03-10-2025 11:25,33351.19,Pharmacy,Indore,Desktop,0,0
T21714,C1220,HDFC,RuPay,22-05-2025 21:42,2427.39,Ride Sharing,Surat,ATM,0,0
T21715,C1283,HDFC,RuPay,24-09-2025 01:00,3855.68,Travel,Lucknow,POS,0,0
T21716,C1119,ICICI,MasterCard,19-06-2025 08:31,41636.87,Fuel,Ahmedabad,POS,0,0
T21717,C1336,SBI,RuPay,31-12-2025 19:56,119658.09,Restaurant,Dubai,Desktop,1,1
T21718,C1217,HDFC,MasterCard,13-12-2025 09:10,18708.96,Grocery,Lucknow,ATM,0,0
T21719,C1087,PNB,Visa,21-06-2025 01:32,2602.19,Fuel,Chennai,ATM,0,0
